stats_id,user_id,account_id,month_start_date,total_amount,total_transactions,total_spend,total_receive,avg_transaction_value,largest,largest_abs,spending_by_category
stats_172,USR778Dk,CUST_0147,2024-08-01,1175.87,4,0.0,1175.87,293.97,788.2,788.2,"{""Housing and Utilities"": 1, ""Medical/Dental"": 1, ""Hobbies"": 1, ""Friend Activities"": 1}"
stats_173,USR778Dk,CUST_0147,2024-09-01,213.73,2,0.0,213.73,106.86,202.84,202.84,"{""Fitness"": 1, ""Groceries"": 1}"
stats_174,USR778Dk,CUST_0147,2024-11-01,263.69,2,0.0,263.69,131.84,182.04,182.04,"{""Fitness"": 1, ""Friend Activities"": 1}"
stats_175,USR778Dk,CUST_0147,2024-12-01,4670.91,2,0.0,4670.91,2335.46,4627.36,4627.36,"{""Housing and Utilities"": 1, ""Subscriptions"": 1}"
stats_176,USR546jz,CUST_0116,2023-01-01,640.46,3,0.0,640.46,213.49,360.63,360.63,"{""Medical/Dental"": 1, ""Personal Hygiene"": 1, ""Housing and Utilities"": 1}"
stats_177,USR546jz,CUST_0116,2023-02-01,7008.15,3,0.0,7008.15,2336.05,6448.22,6448.22,"{""Medical/Dental"": 1, ""Subscriptions"": 1, ""Housing and Utilities"": 1}"
stats_178,USR546jz,CUST_0116,2023-03-01,129.98,3,0.0,129.98,43.33,78.11,78.11,"{""Groceries"": 1, ""Subscriptions"": 1, ""Food"": 1}"
stats_179,USR546jz,CUST_0116,2023-04-01,489.35,1,0.0,489.35,489.35,489.35,489.35,"{""Medical/Dental"": 1}"
stats_180,USR546jz,CUST_0116,2023-05-01,774.28,3,0.0,774.28,258.09,631.01,631.01,"{""Hobbies"": 1, ""Gifts"": 1, ""Friend Activities"": 1}"
stats_181,USR546jz,CUST_0116,2023-06-01,625.44,4,0.0,625.44,156.36,494.26,494.26,"{""Gifts"": 2, ""Fitness"": 1, ""Subscriptions"": 1}"
stats_182,USR546jz,CUST_0116,2023-07-01,892.2,4,0.0,892.2,223.05,667.09,667.09,"{""Travel"": 1, ""Friend Activities"": 1, ""Subscriptions"": 1, ""Gifts"": 1}"
stats_183,USR546jz,CUST_0116,2023-08-01,1403.52,2,0.0,1403.52,701.76,1011.41,1011.41,"{""Travel"": 1, ""Fitness"": 1}"
stats_184,USR546jz,CUST_0116,2023-09-01,1407.45,4,0.0,1407.45,351.86,632.71,632.71,"{""Hobbies"": 2, ""Housing and Utilities"": 1, ""Fitness"": 1}"
stats_185,USR546jz,CUST_0116,2023-10-01,3080.59,5,0.0,3080.59,616.12,1325.27,1325.27,"{""Fitness"": 2, ""Gifts"": 1, ""Personal Hygiene"": 1, ""Friend Activities"": 1}"
stats_186,USR546jz,CUST_0116,2023-11-01,79.0,2,0.0,79.0,39.5,72.83,72.83,"{""Food"": 1, ""Gifts"": 1}"
stats_187,USR546jz,CUST_0116,2023-12-01,36.09,1,0.0,36.09,36.09,36.09,36.09,"{""Food"": 1}"
stats_188,USR546jz,CUST_0116,2024-01-01,620.98,1,0.0,620.98,620.98,620.98,620.98,"{""Medical/Dental"": 1}"
stats_189,USR546jz,CUST_0116,2024-02-01,340.98,3,0.0,340.98,113.66,235.79,235.79,"{""Travel"": 1, ""Medical/Dental"": 1, ""Hobbies"": 1}"
stats_190,USR546jz,CUST_0116,2024-03-01,214.57,1,0.0,214.57,214.57,214.57,214.57,"{""Medical/Dental"": 1}"
stats_191,USR546jz,CUST_0116,2024-04-01,4582.27,2,0.0,4582.27,2291.14,4404.11,4404.11,"{""Shopping"": 1, ""Gifts"": 1}"
stats_192,USR546jz,CUST_0116,2024-05-01,177.83,2,0.0,177.83,88.92,163.37,163.37,"{""Personal Hygiene"": 1, ""Hobbies"": 1}"
stats_193,USR546jz,CUST_0116,2024-06-01,956.35,2,0.0,956.35,478.18,642.8,642.8,"{""Medical/Dental"": 1, ""Travel"": 1}"
stats_194,USR546jz,CUST_0116,2024-07-01,3475.09,4,0.0,3475.09,868.77,3421.89,3421.89,"{""Personal Hygiene"": 1, ""Friend Activities"": 1, ""Transportation"": 1, ""Housing and Utilities"": 1}"
stats_195,USR546jz,CUST_0116,2024-08-01,751.76,3,0.0,751.76,250.59,582.67,582.67,"{""Friend Activities"": 1, ""Shopping"": 1, ""Travel"": 1}"
stats_196,USR546jz,CUST_0116,2024-09-01,76.97,1,0.0,76.97,76.97,76.97,76.97,"{""Food"": 1}"
stats_197,USR546jz,CUST_0116,2024-10-01,102.6,2,0.0,102.6,51.3,81.37,81.37,"{""Fitness"": 1, ""Groceries"": 1}"
stats_198,USR546jz,CUST_0116,2024-11-01,2610.7,4,0.0,2610.7,652.67,2262.71,2262.71,"{""Gifts"": 1, ""Food"": 1, ""Friend Activities"": 1, ""Personal Hygiene"": 1}"
stats_199,USR546jz,CUST_0116,2024-12-01,28.97,1,0.0,28.97,28.97,28.97,28.97,"{""Hobbies"": 1}"
stats_200,USR546jz,CUST_0116,2025-01-01,456.83,2,0.0,456.83,228.42,283.45,283.45,"{""Housing and Utilities"": 1, ""Fitness"": 1}"
stats_201,USR663xt,CUST_0150,2023-01-01,1066.68,3,0.0,1066.68,355.56,933.74,933.74,"{""Food"": 1, ""Subscriptions"": 1, ""Shopping"": 1}"
stats_202,USR663xt,CUST_0150,2023-02-01,387.81,2,0.0,387.81,193.9,376.66,376.66,"{""Medical/Dental"": 1, ""Subscriptions"": 1}"
stats_203,USR663xt,CUST_0150,2023-03-01,27.83,2,0.0,27.83,13.92,15.21,15.21,"{""Personal Hygiene"": 1, ""Hobbies"": 1}"
stats_204,USR663xt,CUST_0150,2023-04-01,170.28,3,0.0,170.28,56.76,138.18,138.18,"{""Food"": 2, ""Subscriptions"": 1}"
stats_205,USR663xt,CUST_0150,2023-05-01,72.33,2,0.0,72.33,36.16,36.36,36.36,"{""Travel"": 1, ""Personal Hygiene"": 1}"
stats_206,USR663xt,CUST_0150,2023-06-01,2766.79,3,0.0,2766.79,922.26,1462.61,1462.61,"{""Gifts"": 2, ""Fitness"": 1}"
stats_207,USR663xt,CUST_0150,2023-07-01,284.37,2,0.0,284.37,142.18,192.69,192.69,"{""Housing and Utilities"": 1, ""Fitness"": 1}"
stats_208,USR663xt,CUST_0150,2023-08-01,81.53,2,0.0,81.53,40.76,63.7,63.7,"{""Groceries"": 1, ""Transportation"": 1}"
stats_209,USR663xt,CUST_0150,2023-09-01,396.73,2,0.0,396.73,198.36,209.94,209.94,"{""Fitness"": 1, ""Shopping"": 1}"
stats_210,USR663xt,CUST_0150,2023-10-01,14.52,1,0.0,14.52,14.52,14.52,14.52,"{""Food"": 1}"
stats_211,USR663xt,CUST_0150,2023-12-01,1659.83,4,0.0,1659.83,414.96,672.04,672.04,"{""Transportation"": 2, ""Gifts"": 1, ""Medical/Dental"": 1}"
stats_212,USR663xt,CUST_0150,2024-01-01,6418.26,3,0.0,6418.26,2139.42,6121.45,6121.45,"{""Housing and Utilities"": 1, ""Medical/Dental"": 1, ""Food"": 1}"
stats_213,USR663xt,CUST_0150,2024-02-01,93.61,1,0.0,93.61,93.61,93.61,93.61,"{""Medical/Dental"": 1}"
stats_214,USR663xt,CUST_0150,2024-03-01,1054.39,4,0.0,1054.39,263.6,972.96,972.96,"{""Personal Hygiene"": 2, ""Fitness"": 1, ""Friend Activities"": 1}"
stats_215,USR663xt,CUST_0150,2024-05-01,720.31,4,0.0,720.31,180.08,420.86,420.86,"{""Fitness"": 1, ""Shopping"": 1, ""Gifts"": 1, ""Travel"": 1}"
stats_216,USR663xt,CUST_0150,2024-06-01,77.7,1,0.0,77.7,77.7,77.7,77.7,"{""Groceries"": 1}"
stats_217,USR663xt,CUST_0150,2024-07-01,56.45,1,0.0,56.45,56.45,56.45,56.45,"{""Subscriptions"": 1}"
stats_218,USR663xt,CUST_0150,2024-09-01,1964.61,2,0.0,1964.61,982.3,1902.83,1902.83,"{""Fitness"": 2}"
stats_219,USR663xt,CUST_0150,2024-10-01,518.29,4,0.0,518.29,129.57,234.2,234.2,"{""Gifts"": 1, ""Housing and Utilities"": 1, ""Friend Activities"": 1, ""Groceries"": 1}"
stats_220,USR663xt,CUST_0150,2024-11-01,447.69,2,0.0,447.69,223.84,290.49,290.49,"{""Housing and Utilities"": 1, ""Gifts"": 1}"
stats_221,USR663xt,CUST_0150,2024-12-01,476.58,4,0.0,476.58,119.14,208.08,208.08,"{""Gifts"": 1, ""Transportation"": 1, ""Hobbies"": 1, ""Friend Activities"": 1}"
stats_222,USR661vO,CUST_0048,2023-01-01,74586.16,2,0.0,74586.16,37293.08,74246.46,74246.46,"{""Shopping"": 1, ""Medical/Dental"": 1}"
stats_223,USR661vO,CUST_0048,2023-02-01,2380.33,2,0.0,2380.33,1190.16,1884.01,1884.01,"{""Fitness"": 1, ""Shopping"": 1}"
stats_224,USR661vO,CUST_0048,2023-03-01,414.8,2,0.0,414.8,207.4,270.74,270.74,"{""Gifts"": 2}"
stats_225,USR661vO,CUST_0048,2023-04-01,832.73,5,0.0,832.73,166.55,667.6,667.6,"{""Personal Hygiene"": 1, ""Housing and Utilities"": 1, ""Fitness"": 1, ""Subscriptions"": 1, ""Groceries"": 1}"
stats_226,USR661vO,CUST_0048,2023-05-01,440.3,6,0.0,440.3,73.38,216.18,216.18,"{""Food"": 1, ""Medical/Dental"": 1, ""Personal Hygiene"": 1, ""Subscriptions"": 1, ""Housing and Utilities"": 1, ""Gifts"": 1}"
stats_227,USR661vO,CUST_0048,2023-06-01,20.39,2,0.0,20.39,10.2,12.91,12.91,"{""Transportation"": 1, ""Personal Hygiene"": 1}"
stats_228,USR661vO,CUST_0048,2023-07-01,1812.27,4,0.0,1812.27,453.07,947.41,947.41,"{""Gifts"": 2, ""Shopping"": 1, ""Subscriptions"": 1}"
stats_229,USR661vO,CUST_0048,2023-08-01,1168.31,2,0.0,1168.31,584.16,1121.27,1121.27,"{""Hobbies"": 1, ""Fitness"": 1}"
stats_230,USR661vO,CUST_0048,2023-09-01,444.45,2,0.0,444.45,222.22,251.21,251.21,"{""Friend Activities"": 1, ""Hobbies"": 1}"
stats_231,USR661vO,CUST_0048,2023-10-01,292.13,1,0.0,292.13,292.13,292.13,292.13,"{""Transportation"": 1}"
stats_232,USR661vO,CUST_0048,2023-11-01,1010.64,5,0.0,1010.64,202.13,497.3,497.3,"{""Groceries"": 1, ""Shopping"": 1, ""Subscriptions"": 1, ""Friend Activities"": 1, ""Medical/Dental"": 1}"
stats_233,USR661vO,CUST_0048,2023-12-01,319.69,3,0.0,319.69,106.56,180.7,180.7,"{""Groceries"": 1, ""Friend Activities"": 1, ""Medical/Dental"": 1}"
stats_234,USR661vO,CUST_0048,2024-01-01,1099.34,2,0.0,1099.34,549.67,782.25,782.25,"{""Hobbies"": 1, ""Shopping"": 1}"
stats_235,USR661vO,CUST_0048,2024-02-01,1345.55,4,0.0,1345.55,336.39,795.78,795.78,"{""Fitness"": 1, ""Food"": 1, ""Friend Activities"": 1, ""Gifts"": 1}"
stats_236,USR661vO,CUST_0048,2024-03-01,862.46,2,0.0,862.46,431.23,859.34,859.34,"{""Personal Hygiene"": 1, ""Transportation"": 1}"
stats_237,USR661vO,CUST_0048,2024-04-01,74.82,3,0.0,74.82,24.94,50.04,50.04,"{""Food"": 2, ""Hobbies"": 1}"
stats_238,USR661vO,CUST_0048,2024-05-01,17.37,1,0.0,17.37,17.37,17.37,17.37,"{""Food"": 1}"
stats_239,USR661vO,CUST_0048,2024-06-01,420.37,3,0.0,420.37,140.12,356.4,356.4,"{""Hobbies"": 2, ""Personal Hygiene"": 1}"
stats_240,USR661vO,CUST_0048,2024-08-01,97.88,3,0.0,97.88,32.63,72.36,72.36,"{""Medical/Dental"": 1, ""Personal Hygiene"": 1, ""Hobbies"": 1}"
stats_241,USR661vO,CUST_0048,2024-09-01,125.81,2,0.0,125.81,62.9,120.24,120.24,"{""Food"": 1, ""Housing and Utilities"": 1}"
stats_242,USR661vO,CUST_0048,2024-12-01,171.56,1,0.0,171.56,171.56,171.56,171.56,"{""Housing and Utilities"": 1}"
stats_243,USR661vO,CUST_0048,2025-01-01,10.97,1,0.0,10.97,10.97,10.97,10.97,"{""Subscriptions"": 1}"
stats_244,USR451OQ,CUST_0110,2023-01-01,1242.7,2,0.0,1242.7,621.35,849.42,849.42,"{""Fitness"": 1, ""Friend Activities"": 1}"
stats_245,USR451OQ,CUST_0110,2023-03-01,3023.6,6,0.0,3023.6,503.93,1210.76,1210.76,"{""Fitness"": 1, ""Food"": 1, ""Personal Hygiene"": 1, ""Gifts"": 1, ""Friend Activities"": 1, ""Subscriptions"": 1}"
stats_246,USR451OQ,CUST_0110,2023-04-01,53101.18,1,0.0,53101.18,53101.18,53101.18,53101.18,"{""Shopping"": 1}"
stats_247,USR451OQ,CUST_0110,2023-05-01,2191.05,5,0.0,2191.05,438.21,1013.57,1013.57,"{""Transportation"": 1, ""Food"": 1, ""Personal Hygiene"": 1, ""Gifts"": 1, ""Medical/Dental"": 1}"
stats_248,USR451OQ,CUST_0110,2023-06-01,18.7,1,0.0,18.7,18.7,18.7,18.7,"{""Food"": 1}"
stats_249,USR451OQ,CUST_0110,2023-07-01,840.35,4,0.0,840.35,210.09,450.59,450.59,"{""Food"": 1, ""Transportation"": 1, ""Gifts"": 1, ""Fitness"": 1}"
stats_250,USR451OQ,CUST_0110,2023-08-01,501.31,2,0.0,501.31,250.66,455.3,455.3,"{""Travel"": 2}"
stats_251,USR451OQ,CUST_0110,2023-09-01,26.78,1,0.0,26.78,26.78,26.78,26.78,"{""Friend Activities"": 1}"
stats_252,USR451OQ,CUST_0110,2023-10-01,565.53,3,0.0,565.53,188.51,476.06,476.06,"{""Gifts"": 1, ""Personal Hygiene"": 1, ""Friend Activities"": 1}"
stats_253,USR451OQ,CUST_0110,2023-11-01,207.05,2,0.0,207.05,103.52,163.3,163.3,"{""Groceries"": 1, ""Hobbies"": 1}"
stats_254,USR451OQ,CUST_0110,2023-12-01,123.18,2,0.0,123.18,61.59,90.56,90.56,"{""Subscriptions"": 1, ""Gifts"": 1}"
stats_255,USR451OQ,CUST_0110,2024-01-01,132.16,1,0.0,132.16,132.16,132.16,132.16,"{""Gifts"": 1}"
stats_256,USR451OQ,CUST_0110,2024-03-01,1584.38,5,0.0,1584.38,316.88,715.48,715.48,"{""Shopping"": 3, ""Groceries"": 1, ""Medical/Dental"": 1}"
stats_257,USR451OQ,CUST_0110,2024-04-01,475.82,1,0.0,475.82,475.82,475.82,475.82,"{""Travel"": 1}"
stats_258,USR451OQ,CUST_0110,2024-05-01,2521.09,4,0.0,2521.09,630.27,1285.87,1285.87,"{""Medical/Dental"": 2, ""Fitness"": 1, ""Food"": 1}"
stats_259,USR451OQ,CUST_0110,2024-06-01,552.67,1,0.0,552.67,552.67,552.67,552.67,"{""Shopping"": 1}"
stats_260,USR451OQ,CUST_0110,2024-07-01,223.45,2,0.0,223.45,111.72,186.48,186.48,"{""Friend Activities"": 2}"
stats_261,USR451OQ,CUST_0110,2024-08-01,448.1,2,0.0,448.1,224.05,272.29,272.29,"{""Shopping"": 2}"
stats_262,USR451OQ,CUST_0110,2024-09-01,1433.57,2,0.0,1433.57,716.78,1389.49,1389.49,"{""Groceries"": 1, ""Fitness"": 1}"
stats_263,USR451OQ,CUST_0110,2024-10-01,1088.58,5,0.0,1088.58,217.72,439.29,439.29,"{""Food"": 2, ""Friend Activities"": 1, ""Travel"": 1, ""Medical/Dental"": 1}"
stats_264,USR451OQ,CUST_0110,2024-11-01,226866.09,2,0.0,226866.09,113433.04,223326.51,223326.51,"{""Housing and Utilities"": 1, ""Shopping"": 1}"
stats_265,USR451OQ,CUST_0110,2024-12-01,29.42,1,0.0,29.42,29.42,29.42,29.42,"{""Fitness"": 1}"
stats_266,USR691Fc,CUST_0072,2023-01-01,38.23,1,0.0,38.23,38.23,38.23,38.23,"{""Groceries"": 1}"
stats_267,USR691Fc,CUST_0072,2023-03-01,87.09,1,0.0,87.09,87.09,87.09,87.09,"{""Hobbies"": 1}"
stats_268,USR691Fc,CUST_0072,2023-04-01,3865.22,7,0.0,3865.22,552.17,3415.03,3415.03,"{""Hobbies"": 2, ""Personal Hygiene"": 1, ""Food"": 1, ""Gifts"": 1, ""Friend Activities"": 1, ""Transportation"": 1}"
stats_269,USR691Fc,CUST_0072,2023-05-01,14674.75,2,0.0,14674.75,7337.38,14662.15,14662.15,"{""Groceries"": 1, ""Shopping"": 1}"
stats_270,USR691Fc,CUST_0072,2023-06-01,20.91,1,0.0,20.91,20.91,20.91,20.91,"{""Personal Hygiene"": 1}"
stats_271,USR691Fc,CUST_0072,2023-08-01,438.13,5,0.0,438.13,87.63,316.41,316.41,"{""Personal Hygiene"": 2, ""Subscriptions"": 1, ""Friend Activities"": 1, ""Medical/Dental"": 1}"
stats_272,USR691Fc,CUST_0072,2023-09-01,134.99,2,0.0,134.99,67.5,69.46,69.46,"{""Transportation"": 1, ""Housing and Utilities"": 1}"
stats_273,USR691Fc,CUST_0072,2023-10-01,447.19,1,0.0,447.19,447.19,447.19,447.19,"{""Travel"": 1}"
stats_274,USR691Fc,CUST_0072,2023-11-01,28.83,4,0.0,28.83,7.21,8.36,8.36,"{""Groceries"": 3, ""Subscriptions"": 1}"
stats_275,USR691Fc,CUST_0072,2023-12-01,7.9,1,0.0,7.9,7.9,7.9,7.9,"{""Personal Hygiene"": 1}"
stats_276,USR691Fc,CUST_0072,2024-01-01,303.66,2,0.0,303.66,151.83,179.11,179.11,"{""Housing and Utilities"": 1, ""Hobbies"": 1}"
stats_277,USR691Fc,CUST_0072,2024-02-01,143.82,3,0.0,143.82,47.94,77.89,77.89,"{""Food"": 1, ""Personal Hygiene"": 1, ""Hobbies"": 1}"
stats_278,USR691Fc,CUST_0072,2024-03-01,61.18,1,0.0,61.18,61.18,61.18,61.18,"{""Food"": 1}"
stats_279,USR691Fc,CUST_0072,2024-04-01,430.98,3,0.0,430.98,143.66,343.53,343.53,"{""Shopping"": 1, ""Groceries"": 1, ""Food"": 1}"
stats_280,USR691Fc,CUST_0072,2024-05-01,2509.0,3,0.0,2509.0,836.33,2456.25,2456.25,"{""Transportation"": 1, ""Shopping"": 1, ""Subscriptions"": 1}"
stats_281,USR691Fc,CUST_0072,2024-06-01,49.1,2,0.0,49.1,24.55,43.63,43.63,"{""Travel"": 1, ""Groceries"": 1}"
stats_282,USR691Fc,CUST_0072,2024-07-01,134.83,3,0.0,134.83,44.94,114.67,114.67,"{""Medical/Dental"": 1, ""Personal Hygiene"": 1, ""Subscriptions"": 1}"
stats_283,USR691Fc,CUST_0072,2024-08-01,262.56,2,0.0,262.56,131.28,211.42,211.42,"{""Medical/Dental"": 1, ""Housing and Utilities"": 1}"
stats_284,USR691Fc,CUST_0072,2024-09-01,288.17,4,0.0,288.17,72.04,121.85,121.85,"{""Gifts"": 1, ""Groceries"": 1, ""Travel"": 1, ""Subscriptions"": 1}"
stats_285,USR691Fc,CUST_0072,2024-10-01,51.64,1,0.0,51.64,51.64,51.64,51.64,"{""Food"": 1}"
stats_286,USR691Fc,CUST_0072,2024-11-01,815.01,5,0.0,815.01,163.0,422.82,422.82,"{""Medical/Dental"": 1, ""Subscriptions"": 1, ""Gifts"": 1, ""Transportation"": 1, ""Food"": 1}"
stats_287,USR691Fc,CUST_0072,2024-12-01,107.2,1,0.0,107.2,107.2,107.2,107.2,"{""Hobbies"": 1}"
stats_288,USR479Ei,CUST_0100,2023-01-01,97.86,2,0.0,97.86,48.93,90.35,90.35,"{""Gifts"": 1, ""Personal Hygiene"": 1}"
stats_289,USR479Ei,CUST_0100,2023-03-01,1661.02,3,0.0,1661.02,553.67,862.58,862.58,"{""Medical/Dental"": 1, ""Travel"": 1, ""Personal Hygiene"": 1}"
stats_290,USR479Ei,CUST_0100,2023-04-01,2371.05,3,0.0,2371.05,790.35,2072.41,2072.41,"{""Personal Hygiene"": 1, ""Shopping"": 1, ""Travel"": 1}"
stats_291,USR479Ei,CUST_0100,2023-05-01,80.15,1,0.0,80.15,80.15,80.15,80.15,"{""Housing and Utilities"": 1}"
stats_292,USR479Ei,CUST_0100,2023-06-01,5883.51,2,0.0,5883.51,2941.76,5851.82,5851.82,"{""Food"": 1, ""Housing and Utilities"": 1}"
stats_293,USR479Ei,CUST_0100,2023-07-01,1613.36,3,0.0,1613.36,537.79,1381.27,1381.27,"{""Gifts"": 1, ""Fitness"": 1, ""Subscriptions"": 1}"
stats_294,USR479Ei,CUST_0100,2023-09-01,914.7,3,0.0,914.7,304.9,724.59,724.59,"{""Transportation"": 1, ""Gifts"": 1, ""Fitness"": 1}"
stats_295,USR479Ei,CUST_0100,2023-10-01,583.19,2,0.0,583.19,291.6,570.09,570.09,"{""Travel"": 1, ""Groceries"": 1}"
stats_296,USR479Ei,CUST_0100,2023-11-01,165.93,2,0.0,165.93,82.96,96.23,96.23,"{""Gifts"": 1, ""Fitness"": 1}"
stats_297,USR479Ei,CUST_0100,2023-12-01,5.47,1,0.0,5.47,5.47,5.47,5.47,"{""Transportation"": 1}"
stats_298,USR479Ei,CUST_0100,2024-01-01,60314.08,3,0.0,60314.08,20104.69,59812.5,59812.5,"{""Hobbies"": 1, ""Fitness"": 1, ""Shopping"": 1}"
stats_299,USR479Ei,CUST_0100,2024-02-01,6.15,2,0.0,6.15,3.08,3.3,3.3,"{""Groceries"": 1, ""Personal Hygiene"": 1}"
stats_300,USR479Ei,CUST_0100,2024-03-01,73.44,3,0.0,73.44,24.48,56.96,56.96,"{""Subscriptions"": 1, ""Food"": 1, ""Friend Activities"": 1}"
stats_301,USR479Ei,CUST_0100,2024-04-01,71.6,2,0.0,71.6,35.8,68.47,68.47,"{""Housing and Utilities"": 1, ""Groceries"": 1}"
stats_302,USR479Ei,CUST_0100,2024-05-01,139852.31,3,0.0,139852.31,46617.44,138404.27,138404.27,"{""Shopping"": 1, ""Personal Hygiene"": 1, ""Travel"": 1}"
stats_303,USR479Ei,CUST_0100,2024-06-01,2180.69,3,0.0,2180.69,726.9,1553.31,1553.31,"{""Medical/Dental"": 2, ""Housing and Utilities"": 1}"
stats_304,USR479Ei,CUST_0100,2024-08-01,93.09,1,0.0,93.09,93.09,93.09,93.09,"{""Hobbies"": 1}"
stats_305,USR479Ei,CUST_0100,2024-09-01,154.0,2,0.0,154.0,77.0,80.26,80.26,"{""Gifts"": 1, ""Groceries"": 1}"
stats_306,USR479Ei,CUST_0100,2024-10-01,377.56,2,0.0,377.56,188.78,365.84,365.84,"{""Travel"": 1, ""Subscriptions"": 1}"
stats_307,USR479Ei,CUST_0100,2024-12-01,9.56,1,0.0,9.56,9.56,9.56,9.56,"{""Transportation"": 1}"
stats_308,USR479Ei,CUST_0100,2025-01-01,217.95,1,0.0,217.95,217.95,217.95,217.95,"{""Friend Activities"": 1}"
stats_309,USR581oW,CUST_0199,2023-01-01,72.99,2,0.0,72.99,36.49,68.3,68.3,"{""Transportation"": 1, ""Groceries"": 1}"
stats_310,USR581oW,CUST_0199,2023-02-01,62.45,1,0.0,62.45,62.45,62.45,62.45,"{""Food"": 1}"
stats_311,USR581oW,CUST_0199,2023-03-01,23192.32,4,0.0,23192.32,5798.08,22104.35,22104.35,"{""Shopping"": 2, ""Medical/Dental"": 1, ""Housing and Utilities"": 1}"
stats_312,USR581oW,CUST_0199,2023-04-01,9.68,1,0.0,9.68,9.68,9.68,9.68,"{""Subscriptions"": 1}"
stats_313,USR581oW,CUST_0199,2023-05-01,368.19,4,0.0,368.19,92.05,233.89,233.89,"{""Gifts"": 1, ""Medical/Dental"": 1, ""Groceries"": 1, ""Friend Activities"": 1}"
stats_314,USR581oW,CUST_0199,2023-06-01,312.52,2,0.0,312.52,156.26,281.27,281.27,"{""Gifts"": 1, ""Hobbies"": 1}"
stats_315,USR581oW,CUST_0199,2023-07-01,166674.21,2,0.0,166674.21,83337.1,166627.35,166627.35,"{""Hobbies"": 1, ""Shopping"": 1}"
stats_316,USR581oW,CUST_0199,2023-08-01,6.86,1,0.0,6.86,6.86,6.86,6.86,"{""Subscriptions"": 1}"
stats_317,USR581oW,CUST_0199,2023-09-01,125.72,2,0.0,125.72,62.86,81.96,81.96,"{""Hobbies"": 2}"
stats_318,USR581oW,CUST_0199,2023-10-01,428.13,1,0.0,428.13,428.13,428.13,428.13,"{""Medical/Dental"": 1}"
stats_319,USR581oW,CUST_0199,2023-11-01,265.35,2,0.0,265.35,132.68,254.32,254.32,"{""Gifts"": 1, ""Subscriptions"": 1}"
stats_320,USR581oW,CUST_0199,2023-12-01,665.01,4,0.0,665.01,166.25,355.76,355.76,"{""Fitness"": 1, ""Shopping"": 1, ""Groceries"": 1, ""Gifts"": 1}"
stats_321,USR581oW,CUST_0199,2024-01-01,175.15,1,0.0,175.15,175.15,175.15,175.15,"{""Fitness"": 1}"
stats_322,USR581oW,CUST_0199,2024-02-01,69.81,1,0.0,69.81,69.81,69.81,69.81,"{""Fitness"": 1}"
stats_323,USR581oW,CUST_0199,2024-03-01,85.04,2,0.0,85.04,42.52,76.24,76.24,"{""Housing and Utilities"": 1, ""Groceries"": 1}"
stats_324,USR581oW,CUST_0199,2024-04-01,218.52,3,0.0,218.52,72.84,165.72,165.72,"{""Gifts"": 1, ""Travel"": 1, ""Housing and Utilities"": 1}"
stats_325,USR581oW,CUST_0199,2024-05-01,89.26,1,0.0,89.26,89.26,89.26,89.26,"{""Food"": 1}"
stats_326,USR581oW,CUST_0199,2024-06-01,518.22,1,0.0,518.22,518.22,518.22,518.22,"{""Medical/Dental"": 1}"
stats_327,USR581oW,CUST_0199,2024-07-01,795.5,2,0.0,795.5,397.75,785.73,785.73,"{""Fitness"": 1, ""Transportation"": 1}"
stats_328,USR581oW,CUST_0199,2024-08-01,2163.09,2,0.0,2163.09,1081.54,1781.21,1781.21,"{""Fitness"": 2}"
stats_329,USR581oW,CUST_0199,2024-09-01,993.16,1,0.0,993.16,993.16,993.16,993.16,"{""Fitness"": 1}"
stats_330,USR581oW,CUST_0199,2024-10-01,1264.31,2,0.0,1264.31,632.16,1259.77,1259.77,"{""Fitness"": 1, ""Personal Hygiene"": 1}"
stats_331,USR581oW,CUST_0199,2024-11-01,171.23,1,0.0,171.23,171.23,171.23,171.23,"{""Housing and Utilities"": 1}"
stats_332,USR581oW,CUST_0199,2024-12-01,157.56,1,0.0,157.56,157.56,157.56,157.56,"{""Hobbies"": 1}"
stats_333,USR847gv,CUST_0008,2023-01-01,6.51,1,0.0,6.51,6.51,6.51,6.51,"{""Food"": 1}"
stats_334,USR847gv,CUST_0008,2023-02-01,282.7,2,0.0,282.7,141.35,263.29,263.29,"{""Medical/Dental"": 1, ""Personal Hygiene"": 1}"
stats_335,USR847gv,CUST_0008,2023-03-01,680.61,4,0.0,680.61,170.15,370.23,370.23,"{""Groceries"": 2, ""Transportation"": 1, ""Travel"": 1}"
stats_336,USR847gv,CUST_0008,2023-05-01,650.58,2,0.0,650.58,325.29,462.67,462.67,"{""Gifts"": 1, ""Housing and Utilities"": 1}"
stats_337,USR847gv,CUST_0008,2023-06-01,227.51,3,0.0,227.51,75.84,152.43,152.43,"{""Hobbies"": 1, ""Gifts"": 1, ""Fitness"": 1}"
stats_338,USR847gv,CUST_0008,2023-07-01,335.94,4,0.0,335.94,83.98,172.5,172.5,"{""Housing and Utilities"": 1, ""Personal Hygiene"": 1, ""Fitness"": 1, ""Hobbies"": 1}"
stats_339,USR847gv,CUST_0008,2023-09-01,3520.67,6,0.0,3520.67,586.78,2949.81,2949.81,"{""Housing and Utilities"": 1, ""Gifts"": 1, ""Groceries"": 1, ""Transportation"": 1, ""Fitness"": 1, ""Personal Hygiene"": 1}"
stats_340,USR847gv,CUST_0008,2023-10-01,92.62,2,0.0,92.62,46.31,85.85,85.85,"{""Groceries"": 1, ""Gifts"": 1}"
